Vector Track Size:     1118

33276926,       10, 42642544,    63775,    66855,    26554
33282956,       11, 41713965,    63798,    66888,    27072
33285285,       12, 43256065,    63821,    66923,    27594
30478502,       13, 48089392,    63844,    66957,    28114
28624126,       10, 42651965,    62667,    68112,    26554
28638893,       11, 41712414,    62703,    68204,    27072
28639996,       12, 43265446,    62739,    68297,    27594
28644009,       13, 49407575,    62775,    68389,    28114
28644653,       14, 50786498,    62810,    68477,    28612
28654887,       10, 42646612,    63085,    67309,    26554
28661423,       11, 41717183,    63094,    67314,    27072
28661696,       12, 43259598,    63103,    67319,    27594
28665272,       13, 49424498,    63111,    67324,    28114
28665816,       14, 50788249,    63120,    67329,    28612
28679632,       10, 39053154,    56809,    62102,    26554
28680052,       11, 38194394,    56810,    62128,    27072
28680826,       12, 39593573,    56811,    62154,    27594
28691267,       13, 45354536,    56812,    62181,    28114
28691487,       14, 46659505,    56813,    62206,    28612
28702112,       10, 36692948,    57729,    57558,    26554
28707281,       11, 35878391,    57735,    57569,    27072
28712284,       12, 37159064,    57741,    57580,    27594
28718547,       13, 42617408,    57749,    57592,    28114
28719010,       14, 43903401,    57755,    57602,    28612
28726427,       10, 36711703,    59378,    57766,    26554
28726702,       11, 35897420,    59393,    57767,    27072
28730502,       12, 37165075,    59408,    57768,    27594
28736649,       14, 43924753,    59439,    57769,    28612
28741312,       10, 36700770,    58579,    57872,    26554
28750778,       11, 35910580,    58580,    57875,    27072
29551484,       12, 37167038,    58582,    57877,    27594
29551913,       13, 42641134,    58583,    57880,    28114
29555421,       14, 43937417,    58585,    57883,    28612
29557024,       10, 37871243,    58804,    58617,    26554
29559918,       11, 37048110,    58805,    58626,    27072
29561006,       12, 38376606,    58806,    58635,    27594
29561850,       13, 42634920,    58807,    58644,    28114
29562990,       14, 43935036,    58808,    58653,    28612
29564947,       10, 36699399,    58479,    57419,    26554
29572083,       11, 35907071,    58484,    57420,    27072
29572438,       12, 37172123,    58490,    57421,    27594
29573116,       13, 42653941,    58495,    57422,    28114
29573347,       14, 43932200,    58500,    57423,    28612
29574315,       10, 36720525,    60880,    57945,    26554
29575307,       11, 35915870,    60881,    57948,    27072
29576798,       12, 37186190,    60883,    57952,    27594
29578712,       13, 42662644,    60885,    57956,    28114
29580909,       14, 43948391,    60887,    57959,    28612
29581829,       10, 36744877,    62294,    58536,    26554
29582720,       11, 37057658,    62340,    58558,    27072
29584210,       12, 37211488,    62385,    58580,    27594
29584411,       13, 42678315,    62432,    58603,    28114
29585432,       14, 43976519,    62476,    58624,    28612
29587899,       11, 37067426,    61510,    58426,    27072
29587937,       12, 37195717,    61512,    58430,    27594
29593606,       13, 42669088,    61513,    58433,    28114
29598413,       14, 43958863,    61515,    58436,    28612
29598832,       10, 36720544,    60317,    58162,    26554
29600157,       11, 35905719,    60342,    58183,    27072
29600268,       12, 37186562,    60366,    58205,    27594
29602911,       13, 42648217,    60392,    58226,    28114
29603734,       14, 43940010,    60416,    58247,    28612
29604524,       10, 36734057,    61686,    56837,    26554
29605734,       11, 35922880,    61693,    56839,    27072
29608270,       12, 37200449,    61700,    56840,    27594
29612492,       14, 43964340,    61713,    56843,    28612
29612825,       10, 36751330,    62783,    57973,    26554
29617665,       11, 35933407,    62785,    57988,    27072
29623136,       12, 37218260,    62787,    58003,    27594
29624146,       13, 42683543,    62789,    58018,    28114
29625414,       14, 43969287,    62791,    58032,    28612
29626619,       10, 36739804,    63729,    58155,    26554
29627543,       11, 35942868,    63802,    58174,    27072
29628402,       12, 37206950,    63875,    58194,    27594
29630193,       13, 42677012,    63950,    58215,    28114
29631121,       14, 43970713,    64021,    58233,    28612
29631660,       10, 36753033,    63126,    56957,    26554
29637575,       11, 35940990,    63127,    56959,    27072
29638676,       12, 37219241,    63129,    56962,    27594
29641974,       13, 41342913,    63132,    56964,    28114
29642491,       14, 43985295,    63133,    56967,    28612
29643021,       10, 36767542,    64535,    58402,    26554
29644116,       11, 37097634,    64540,    58420,    27072
29646718,       12, 37233408,    64544,    58438,    27594
29651385,       13, 42705274,    64549,    58456,    28114
29655012,       14, 43998686,    64554,    58472,    28612
29656207,       10, 36760901,    65843,    58637,    26554
30475724,       11, 37091052,    65915,    58649,    27072
30477425,       12, 37228068,    65986,    58662,    27594
30478335,       13, 42697972,    66057,    58674,    28114
30479980,       14, 45348526,    66126,    58686,    28612
30492301,       10, 36792772,    68705,    57859,    26554
30494618,       11, 35998782,    68792,    57878,    27072
30494854,       12, 37258823,    68878,    57895,    27594
30498375,       13, 42742027,    68963,    57914,    28114
30499131,       14, 44032096,    69045,    57930,    28612
30499912,       10, 36774721,    67061,    57865,    26554
30500977,       11, 35980425,    67092,    57888,    27072
30501448,       12, 37240196,    67123,    57910,    27594
30506603,       13, 42722181,    67153,    57931,    28114
30507076,       14, 44011009,    67182,    57952,    28612
30512044,       10, 36806018,    69261,    58236,    26554
30513621,       11, 35989841,    69265,    58241,    27072
30517508,       12, 37259679,    69270,    58246,    27594
30520920,       13, 42736221,    69274,    58251,    28114
30522104,       14, 44031313,    69277,    58254,    28612
30522792,       10, 36807345,    68394,    58333,    26554
30522906,       11, 35976246,    68400,    58335,    27072
30528356,       12, 37267669,    68406,    58338,    27594
30539468,       13, 42748509,    68412,    58341,    28114
30539550,       14, 44040022,    68418,    58343,    28612
30541341,       10, 37966908,    69433,    58702,    26554
30553766,       11, 37124873,    69439,    58732,    27072
